business_id,cashflow_shortfall_amount,shortfall_flag
B28629-711637,19056.9,0
B27956-194171,37218.05,0
B2673-951927,16987.62,0
B78444-809489,-10268.98,1
B60874-412965,-7739.36,1
B23852-105122,21885.64,0
B55129-536001,5598.72,0
B56061-684520,-9005.72,1
B74632-686921,-38338.13,1
B82094-560162,-868.63,1
B56233-153940,-3201.53,1
B92301-248983,4627.8,0
B38343-120027,45892.64,0
B57484-752235,1283.51,0
B31753-522530,17472.8,0
B26757-697124,-8604.68,1
B40052-934512,29349.6,0
B22280-566264,13218.86,0
B97532-479209,41449.98,0
B78511-449008,31974.6,0
B48856-517714,-11177.14,1
B16825-105080,-4028.33,1
B61496-412264,-1661.74,1
B51326-604946,-18065.98,1
B81282-289123,9831.95,0
B29502-678418,25643.99,0
B4363-119414,23823.63,0
B96623-364939,965.48,0
B46928-860802,23943.88,0
B48024-430366,-9260.99,1
B59152-331086,-3670.52,1
B29473-682967,4754.88,0
B36497-111986,-10174.65,1
B86245-503493,27836.21,0
B61220-471732,1077.33,0
B19350-877362,-17964.57,1
B21272-316747,17205.95,0
B11655-113346,-12488.38,1
B87510-745114,20423.6,0
B78717-888684,13030.97,0
B53376-272929,2741.74,0
B57592-649930,51396.87,0
B53102-551220,24927.39,0
B89699-383815,6986.12,0
B72455-78457,8325.48,0
B91348-26927,32550.48,0
B24862-403936,26764.71,0
B11146-985425,10268.94,0
B28869-845104,18986.13,0
B53402-922309,11779.75,0
B23250-792285,-6214.73,1
B4953-726445,48299.14,0
B94713-507926,-8214.73,1
B21892-99960,4633.56,0
B59229-580327,33216.69,0
B74578-180800,10992.17,0
B12212-123229,-5129.72,1
B24158-501854,-12928.73,1
B38990-244253,-13053.86,1
B66117-404207,41327.57,0
B47404-62825,3973.43,0
B1624-326625,19579.83,0
B15148-686545,28957.68,0
B35211-977954,-4680.36,1
B38004-961063,1044.36,0
B55012-101826,-14829.43,1
B160-310289,-12489.65,1
B74766-55933,18994.73,0
B55437-939788,37472.39,0
B13450-245635,34693.0,0
B24454-973706,-14829.31,1
B45286-431175,5450.83,0
B28245-505020,-9152.27,1
B86223-856127,-19664.91,1
B75286-910680,26114.05,0
B85569-399793,16954.86,0
B51574-324599,-8466.99,1
B91848-107477,13924.31,0
B69726-891419,44223.37,0
B7060-675864,11709.0,0
B35872-804505,3208.48,0
B21620-230180,-2111.87,1
B57234-112948,9690.67,0
B20591-573954,-4959.01,1
B1441-154656,34109.4,0
B90427-739997,7191.24,0
B71531-182747,7339.47,0
B12354-162288,21416.62,0
B51960-425062,5127.25,0
B1850-65933,11046.59,0
B54856-738240,21356.59,0
B68057-33203,243.66,0
B58153-675717,20649.97,0
B70955-261530,-8057.85,1
B55861-73187,37513.07,0
B62652-328219,13271.17,0
B77554-62611,-721.88,1
B90700-562809,40592.14,0
B28035-672332,1783.57,0
B37741-812422,27694.4,0
B70442-102810,22302.83,0
B12282-50353,18945.72,0
B87933-225042,-21861.83,1
B94557-223724,19210.76,0
B44913-579298,61973.98,0
B8920-105906,9637.72,0
B69868-891133,53536.44,0
B73643-806137,-33209.21,1
B83541-29455,-12913.27,1
B95034-543140,12424.85,0
B36162-619551,41399.61,0
B54337-325045,13267.85,0
B25610-697278,20645.0,0
B19526-612466,-2251.07,1
B37365-675250,-3096.38,1
B66250-341269,23865.7,0
B87412-818934,6277.69,0
B89713-551197,43091.43,0
B52475-883544,8377.4,0
B35535-274925,10281.02,0
B79045-438931,18012.78,0
B95502-55417,22051.05,0
B3083-851624,28160.58,0
B97341-592818,22200.08,0
B20762-563761,-9489.16,1
B23610-832018,2705.42,0
B78287-569846,16425.86,0
B41098-849510,9396.34,0
B94171-293671,30786.96,0
B6740-263173,21323.69,0
B44647-344932,4975.25,0
B7664-99051,35358.39,0
B27445-253974,572.4,0
B94323-818179,-6484.32,1
B79373-347762,9374.21,0
B74959-319009,48962.36,0
B80865-216713,-2673.99,1
B52493-322957,4922.89,0
B66181-735720,29528.86,0
B29530-302765,21188.79,0
B75632-756760,30253.4,0
B27888-602177,18120.48,0
B48643-693923,9159.84,0
B69446-429449,19893.07,0
B96222-793346,33532.43,0
B16471-636432,-6465.34,1
B45184-848437,13972.91,0
B29729-966842,4286.96,0
B51284-600696,26980.43,0
B62016-773929,36163.95,0
B74072-684952,7376.3,0
B62287-88723,47786.9,0
B85531-914336,37282.98,0
B58706-184707,23952.17,0
B3530-225478,-11242.84,1
B12776-952695,186.51,0
B10916-152126,8161.57,0
B85780-188244,-20871.28,1
B34033-196389,20352.17,0
B25051-485411,39305.07,0
B34901-985648,25120.01,0
B33013-594060,15067.28,0
B40700-767263,26327.39,0
B57875-561810,31771.54,0
B90916-591002,-17956.49,1
B90193-127898,14076.59,0
B4594-81373,50363.8,0
B80788-288402,5298.57,0
B89531-353215,34372.55,0
B74791-858685,-11145.48,1
B97519-859391,17030.02,0
B67464-791604,1419.48,0
B97759-487962,3801.57,0
B37673-900874,43098.74,0
B906-584366,18538.97,0
B56738-115856,39331.51,0
B29857-782485,7618.94,0
B34736-604218,-11804.21,1
B80197-897075,20645.86,0
B48380-191739,5949.18,0
B24362-247519,31982.47,0
B62311-492685,15730.86,0
B54942-739389,-1427.38,1
B57079-380817,18275.43,0
B38297-411191,20935.14,0
B41944-569909,11275.96,0
B64854-503108,-22088.13,1
B34257-680715,36786.36,0
B77229-556052,38289.6,0
B40142-872570,57245.43,0
B27476-524626,14452.14,0
B55654-239461,26120.1,0
B14299-984984,44507.89,0
B81512-767700,-7360.27,1
B51048-78414,33113.42,0
B73881-875637,-20688.52,1
B72850-47343,11116.66,0
B66362-210252,15207.62,0
B46700-768250,-4712.29,1
B76998-77836,11084.68,0
B18397-743338,7167.4,0
B30548-678040,-3188.12,1
B26272-458594,10075.18,0
B42974-681002,26070.32,0
B84486-893305,14255.73,0
B26785-152142,50469.28,0
B24678-499248,24244.35,0
B28931-835276,21371.61,0
B8006-933944,3211.95,0
B61513-477045,27302.2,0
B54128-789179,-13934.6,1
B7387-882023,61699.19,0
B33760-387416,50624.64,0
B75858-845214,31755.3,0
B60604-753154,11314.16,0
B59820-79395,22907.11,0
B34801-43647,16068.55,0
B83400-553185,48526.96,0
B17774-235220,148.47,0
B83660-225820,-4185.46,1
B23974-86557,25343.77,0
B43742-966504,10383.61,0
B65260-982442,53587.16,0
B17702-977136,2206.15,0
B88901-405245,24563.74,0
B94477-343344,3242.24,0
B64872-227712,-10451.66,1
B58862-217999,7383.52,0
B50206-181283,10230.14,0
B25659-200415,13533.8,0
B69769-763906,35216.58,0
B80299-654767,60135.14,0
B21854-601931,2768.92,0
B4072-835029,-13730.17,1
B70931-140682,17494.15,0
B41973-657973,6943.29,0
B94761-560994,22955.82,0
B3120-821043,22717.03,0
B41855-649057,3112.02,0
B86056-629464,-11253.81,1
B87088-196861,3809.97,0
B45748-939053,44963.7,0
B2496-367902,36532.92,0
B19229-129570,3186.67,0
B1691-210672,15278.37,0
B11403-540543,23534.9,0
B30661-577404,8098.27,0
B99716-767763,-5710.29,1
B7414-15766,37757.1,0
B19723-208785,-7518.37,1
B67775-327053,11470.88,0
B96926-933777,25075.06,0
B83724-773509,-790.42,1
B33230-684134,12352.91,0
B97724-970631,34653.63,0
B26392-137132,18168.58,0
B86306-816322,16737.42,0
B69374-85480,17664.13,0
B54047-884774,-554.09,1
B22634-514740,26458.48,0
B63720-919991,21148.9,0
B48974-144594,5521.46,0
B74653-661957,21717.6,0
B68444-533899,1320.76,0
B54402-457752,17805.81,0
B78349-462178,-9177.28,1
B36609-143259,24786.98,0
B42634-284724,187.09,0
B92341-344516,27445.4,0
B18887-602652,31212.26,0
B48945-533976,-9544.58,1
B58032-20756,35072.5,0
B33162-528449,3300.01,0
B75813-454875,53671.61,0
B87363-401388,-8737.21,1
B95856-889716,21387.53,0
B60561-124033,29752.43,0
B66772-236414,2130.71,0
B32066-53077,10794.78,0
B13087-260800,31473.61,0
B37411-545794,66666.48,0
B63952-975966,11302.2,0
B76342-128620,8311.3,0
B29357-795794,13660.79,0
B87372-944367,6313.02,0
B42307-138894,22025.25,0
B61346-923650,7729.51,0
B1535-790347,23340.88,0
B98975-841169,324.9,0
B91457-589445,11039.14,0
B5184-28439,-8855.09,1
B13607-202505,43851.05,0
B72695-776106,6490.66,0
B83907-657171,-5597.49,1
B45639-544053,-7060.06,1
B7591-642012,11636.7,0
B50292-165007,-10884.22,1
B63988-212937,-12090.94,1
B73709-113576,8446.25,0
B21053-987428,5483.53,0
B77019-197528,10380.93,0
B67989-907608,19394.6,0
B23921-393720,7420.39,0
B37667-253882,-18046.68,1
B24960-305213,32473.24,0
B77575-883628,26256.14,0
B90974-17997,29280.67,0
B87366-493905,27521.16,0
B21527-122184,39541.03,0
B27183-272979,42353.56,0
B87146-580171,13240.23,0
B57472-779115,-2076.75,1
B7913-887395,38944.2,0
B93206-773733,30579.27,0
B29341-114066,17232.49,0
B96314-164114,-6095.88,1
B11845-484505,23555.95,0
B26129-216293,20755.19,0
B13125-613818,-3462.29,1
B6640-109645,21179.48,0
B97868-975941,9347.93,0
B82058-256920,7056.64,0
B68978-401302,49307.02,0
B41946-78563,9053.83,0
B17582-512243,9206.69,0
B23511-614425,1426.63,0
B51075-490630,24645.01,0
B60645-605046,-9249.27,1
B3193-572797,-8618.29,1
B77358-122082,28343.7,0
B22142-172431,-3415.8,1
B44513-451200,-27021.88,1
B93723-835649,16557.96,0
B97983-631320,-1725.36,1
B33856-899072,-7730.76,1
B39314-384114,21217.63,0
B81971-438762,26542.34,0
B28702-640758,26199.65,0
B53431-570426,19631.84,0
B49001-884459,18549.41,0
B63516-24672,10676.4,0
B32296-105279,15690.76,0
B5726-407994,14623.29,0
B7524-556228,-2552.83,1
B12957-933694,19135.98,0
B77061-94118,-6112.06,1
B26531-456252,-20519.14,1
B85076-107229,58429.61,0
B82811-834401,18630.1,0
B38258-245634,20790.31,0
B23119-769068,22004.06,0
B85630-502840,-1125.46,1
B21663-989055,6134.11,0
B39441-149766,37462.77,0
B5876-40433,39457.33,0
B36544-470204,11807.85,0
B74418-153546,9979.42,0
B30807-226320,24953.13,0
B39210-27880,25578.57,0
B61888-718925,29730.39,0
B82979-439847,45426.3,0
B5755-536444,33557.46,0
B15351-561800,-5402.41,1
B68860-733353,7697.29,0
B47937-136064,-10651.16,1
B11636-200433,2241.76,0
B28641-590063,-28966.39,1
B79183-787458,-7359.26,1
B51127-149751,18919.76,0
B8812-230635,678.78,0
B65555-675761,7896.94,0
B82603-695413,10635.57,0
B29859-593368,28307.15,0
B26689-441567,27172.65,0
B29109-457609,-4550.55,1
B62146-398399,9712.57,0
B41788-364201,25754.81,0
B64388-319532,25299.17,0
B20681-651443,-23076.82,1
B52748-627459,28909.46,0
B50030-751180,19763.37,0
B33081-740736,-19870.38,1
B69398-619031,-16046.79,1
B46267-507176,33194.55,0
B75404-507588,-6401.36,1
B43508-609724,5798.12,0
B39599-852535,-4904.57,1
B52369-304675,10981.53,0
B74419-170449,-4578.79,1
B95417-406895,-20608.94,1
B48887-849102,-5009.49,1
B35588-561497,-20335.18,1
B74763-196483,45837.7,0
B22531-228187,36469.87,0
B61781-956926,3101.94,0
B63583-749450,20189.13,0
B6468-508477,27451.71,0
B27524-756363,-208.57,1
B83969-62068,675.74,0
B88752-359102,22574.38,0
B57085-553269,28066.82,0
B50169-416412,11732.61,0
B52426-740657,2428.35,0
B81161-907592,-4692.19,1
B98493-400972,18925.26,0
B50961-498039,12127.14,0
B75997-160281,-1860.46,1
B68677-834741,-18579.3,1
B9178-97764,17884.72,0
B25103-981988,29439.27,0
B62868-274880,-1649.58,1
B51147-524758,2218.39,0
B71726-503391,17468.99,0
B49886-932194,11994.5,0
B84076-421999,69741.48,0
B33420-544965,25395.87,0
B64981-831342,13967.32,0
B90927-928898,16028.99,0
B26389-672256,21195.67,0
B3489-588740,16035.89,0
B25783-451668,-2646.17,1
B61650-553946,19754.66,0
B24926-767231,22868.52,0
B26730-351577,15200.91,0
B98862-787170,17101.38,0
B11753-707762,-24601.33,1
B28061-251385,16016.06,0
B82041-254553,26236.07,0
B74237-444143,-11460.1,1
B98918-17228,33245.12,0
B56546-874847,13145.89,0
B36977-241817,15865.75,0
B80985-963959,25434.58,0
B10426-155704,16520.46,0
B1660-181318,25368.15,0
B26845-257134,23288.28,0
B31990-674103,22174.61,0
B20122-512990,22668.26,0
B52679-595395,4173.21,0
B70416-370445,28658.77,0
B83947-947491,13350.32,0
B92547-902881,25346.55,0
B16182-925933,-10139.79,1
B91294-734619,25112.09,0
B9046-788149,15139.64,0
B94342-390589,10315.71,0
B45600-618546,37880.47,0
B16409-88363,2771.13,0
B55330-580209,10609.2,0
B30127-257602,29499.08,0
B72641-233038,47810.59,0
B59421-209380,42397.29,0
B1056-693371,21406.91,0
B48008-652615,38379.67,0
B78439-601884,23344.82,0
B26063-419068,8159.7,0
B99359-679352,-7669.04,1
B39163-657972,25242.52,0
B4803-294491,-22158.56,1
B65228-629927,19523.46,0
B72199-180550,12937.21,0
B25949-399977,30733.71,0
B31960-468742,9878.76,0
B22115-547097,13610.53,0
B43685-556059,-13697.59,1
B26117-818889,26310.68,0
B76807-952951,34691.28,0
B29526-485490,19301.09,0
B17878-705558,47258.96,0
B45341-456405,31247.66,0
B42329-577201,8341.15,0
B86752-87537,-2676.51,1
B48464-312848,40141.03,0
B98933-381864,23143.83,0
B57156-471301,24522.65,0
B20075-273834,46974.64,0
B26823-571052,38230.61,0
B23379-731402,6251.29,0
B11661-516234,14154.91,0
B66161-255835,1492.11,0
B88497-574701,16235.97,0
B49253-104851,-8055.47,1
B27016-138173,12760.58,0
B64424-277539,33352.78,0
B50777-319034,14408.28,0
B96159-789856,-22054.9,1
B94688-943559,4059.09,0
B98417-454345,19841.45,0
B70235-166514,549.12,0
B35146-143687,20057.88,0
B47164-53270,12879.93,0
B69450-768510,4645.8,0
B45993-453237,10543.91,0
B92252-757811,23539.02,0
B67749-885533,22899.66,0
B22027-807637,11359.79,0
B86575-934529,4932.18,0
B61467-793018,22032.16,0
B98055-619138,28957.25,0
B12688-781736,32894.5,0
B44838-883943,7723.23,0
B33497-176960,26280.12,0
B82289-580776,17864.68,0
B76467-37681,26331.04,0
B71360-32694,-15843.45,1
B19916-527742,22883.75,0
B42340-564117,46007.35,0
B6376-871688,3737.65,0
B79630-639668,34481.08,0
B23599-481013,11190.11,0
B82595-986036,6509.81,0
B71735-735896,20990.15,0
B85212-630886,5459.48,0
B55304-323774,36817.67,0
B71752-605755,26327.88,0
B92424-962786,16121.75,0
B92564-741419,-19046.29,1
B9947-294714,9716.36,0
B26255-866362,-556.07,1
B79771-240866,-6395.37,1
B83410-863051,6458.86,0
B719-429783,-16620.09,1
B83294-538991,59483.64,0
B50208-283732,62679.57,0
B34807-291668,-5685.77,1
B20437-334641,3812.38,0
B66604-971817,20981.35,0
B47714-90113,17063.0,0
B91528-739406,24535.44,0
B91255-884667,20065.56,0
B27520-845724,7828.48,0
B80996-121380,17651.11,0
B39130-731316,3830.22,0
B1158-191166,7862.03,0
B86313-533392,15435.3,0
B76360-992832,39830.99,0
B28504-966735,45201.61,0
B9300-713587,5656.28,0
B64278-75472,14763.6,0
B25711-536794,1391.27,0
B41335-492911,17938.98,0
B1339-109606,545.92,0
B45372-868900,-13061.8,1
B89493-293866,40846.08,0
B61312-410691,36567.65,0
B56603-135578,15568.04,0
B6738-355409,21071.64,0
B6670-605825,28971.41,0
B68885-836055,4186.7,0
B79241-321287,3850.14,0
B12215-949680,1866.22,0
B39162-723001,-7980.2,1
B23011-844464,40643.37,0
B78231-195670,-12646.75,1
B2069-96757,28470.69,0
B43853-151023,19897.28,0
B82911-148294,40271.68,0
B4570-509036,29664.12,0
B13769-630522,15445.9,0
B37480-275643,25859.47,0
B47514-412301,-5711.9,1
B15677-561351,24183.35,0
B88109-417153,-14370.07,1
B55509-749205,6558.16,0
B28725-90105,26090.54,0
B81140-92674,981.5,0
B24189-924410,17733.22,0
B65938-335168,51035.18,0
B97099-911716,35510.75,0
B94895-415964,24480.32,0
B37308-348071,8006.75,0
B54161-12948,31561.71,0
B30759-617305,32037.43,0
B79234-280449,25973.52,0
B42387-682835,10461.38,0
B79016-508578,19605.07,0
B17187-652438,9886.01,0
B5804-508125,-1919.94,1
B60676-387552,38962.32,0
B73484-868128,7508.16,0
B72560-632059,5448.76,0
B27308-546774,-6345.0,1
B66124-218440,-2196.46,1
B39982-287398,29059.65,0
B67303-500314,1762.79,0
B91849-184287,27809.78,0
B4214-378531,43887.43,0
B36421-928034,16838.08,0
B73397-403396,-7451.6,1
B96752-443569,6151.57,0
B99404-688571,18861.61,0
B25526-769305,-17603.22,1
B17872-658024,1748.15,0
B3812-635627,23675.96,0
B1467-21643,27686.37,0
B91836-241429,23102.99,0
B52024-40590,11771.77,0
B3826-127180,21667.87,0
B89252-266698,31348.27,0
B9208-780854,-2841.92,1
B77814-353409,-3161.3,1
B31424-610344,16248.09,0
B83460-550976,672.08,0
B9027-852707,12046.23,0
B93780-945784,35022.39,0
B96646-986484,35871.26,0
B22543-181391,9123.66,0
B80073-999299,38787.13,0
B63549-249326,19343.35,0
B76843-950994,51232.4,0
B60333-526517,11181.88,0
B25637-423872,42119.34,0
B77676-583774,19099.63,0
B35731-503513,-13701.0,1
B92159-34965,1865.82,0
B31448-930692,17271.97,0
B4860-630777,13763.86,0
B32879-427759,32686.86,0
B21736-353824,12950.98,0
B53651-913531,19833.69,0
B27698-92133,30305.64,0
B11663-550808,44155.16,0
B46919-204109,20755.53,0
B73870-563627,-11238.44,1
B91155-885024,-1313.31,1
B27066-428389,44858.58,0
B81809-949085,5559.08,0
B59989-81194,16885.66,0
B78814-958712,17887.03,0
B24696-992205,36063.15,0
B33274-484450,-6579.9,1
B64206-549404,2317.33,0
B70067-730891,-1303.43,1
B59282-685252,-4259.54,1
B93400-819804,-981.46,1
B9006-559969,42990.79,0
B37014-231357,20316.45,0
B45479-384302,24177.77,0
B78712-21708,-5738.01,1
B37750-52682,-2861.12,1
B46981-680291,3678.77,0
B46513-329068,-3717.54,1
B6112-469267,-4920.84,1
B93847-101620,4467.15,0
B92753-108091,-21969.4,1
B36478-802389,37835.17,0
B42752-292977,17214.82,0
B72530-112548,8785.9,0
B13567-812776,20391.45,0
B31110-85713,12498.07,0
B54791-99531,26111.45,0
B64257-444975,4166.69,0
B45076-579909,5600.91,0
B43696-942329,-4131.89,1
B23271-275213,3587.03,0
B86465-198418,6942.08,0
B99690-888316,36467.24,0
B44239-420411,1493.17,0
B48813-374840,-510.6,1
B29834-776577,23149.95,0
B72688-443422,-80.47,1
B63746-203652,17907.56,0
B3754-32368,24059.46,0
B89122-907578,16380.99,0
B48468-195219,43054.86,0
B90125-397168,36893.46,0
B74272-736671,20774.13,0
B6541-333518,44059.44,0
B24711-400970,26988.98,0
B12249-649788,24519.16,0
B59289-327190,34571.17,0
B71131-240894,9107.79,0
B42768-729305,2292.5,0
B13773-774641,2903.45,0
B76766-910216,39504.99,0
B88304-545317,1609.93,0
B80858-628870,17623.09,0
B23769-564330,10329.77,0
B88889-407620,7236.51,0
B94188-809384,24941.32,0
B52349-191150,-10781.2,1
B37484-553151,16266.95,0
B82029-379696,15068.82,0
B76253-247975,343.89,0
B75488-87570,-7016.72,1
B31501-45462,17600.67,0
B71931-708770,30016.07,0
B55926-980950,-5291.13,1
B7327-924441,-8846.23,1
B32010-31013,-8624.73,1
B36141-758828,22645.15,0
B89020-137468,46095.05,0
B81671-209506,8032.35,0
B65581-99551,-5787.06,1
B26260-876647,22566.07,0
B94980-373821,26061.73,0
B17114-779511,-9027.53,1
B80632-673831,37628.21,0
B49204-104088,-12513.27,1
B41721-278951,19375.98,0
B92678-371089,6768.74,0
B23811-771348,30414.83,0
B91758-795347,19409.49,0
B58093-439164,13299.23,0
B74796-197877,9125.91,0
B27313-132169,20822.02,0
B57884-720336,19521.34,0
B7521-572128,-642.5,1
B99173-438358,34098.17,0
B17827-539581,-1120.09,1
B65208-768090,14016.88,0
B32217-452006,17274.15,0
B32010-49005,-324.7,1
B98132-361897,20959.58,0
B62538-167364,-1622.81,1
B29471-730931,6432.17,0
B51601-859953,26975.24,0
B61046-280470,-4965.17,1
B38567-944701,-3563.76,1
B17725-737094,29256.36,0
B33993-165239,8537.76,0
B39632-628167,29945.46,0
B54353-151671,21118.56,0
B12423-240693,6940.24,0
B73479-520149,16572.18,0
B16556-368469,8548.31,0
B31467-952839,-5002.22,1
B10206-38764,3750.1,0
B72340-355277,-4333.15,1
B64415-836069,-4832.18,1
B70687-633238,11054.45,0
B36478-205493,20464.36,0
B4355-176748,12814.27,0
B56649-898667,5618.5,0
B34603-195418,21697.73,0
B5349-229242,8799.6,0
B19301-87207,-17649.36,1
B58676-100986,-11262.05,1
B9786-368567,2299.08,0
B53463-833796,31949.03,0
B97643-785068,15937.51,0
B761-244415,22100.23,0
B44943-892906,-23357.3,1
B61063-420010,22355.08,0
B42928-797768,20398.21,0
B69010-669468,33456.32,0
B25692-573248,23691.65,0
B307-254043,-12908.6,1
B88833-86644,7393.67,0
B99036-462004,6503.04,0
B68719-77237,24026.93,0
B29428-613044,23178.34,0
B46579-188856,12720.69,0
B10854-461989,24395.06,0
B81537-457578,-11213.04,1
B98640-904328,11747.95,0
B73082-991901,-3124.85,1
B56022-927501,21312.26,0
B48331-820803,11277.7,0
B62811-635750,32020.29,0
B41423-509383,-1750.08,1
B56373-182839,1443.7,0
B91978-833511,19497.01,0
B4995-297345,-8465.78,1
B10799-124727,-28377.77,1
B65161-614293,-790.84,1
B84428-479160,37086.16,0
B30782-917809,-5075.91,1
B42785-640312,29119.68,0
B36135-424902,19961.76,0
B65077-92330,-1180.8,1
B90473-935143,-6237.93,1
B83462-370251,9474.73,0
B10482-578748,-5225.05,1
B4537-884654,20883.66,0
B64712-21576,13964.57,0
B90455-19009,-13225.56,1
B62029-599054,46466.28,0
B97618-886775,-4890.06,1
B25269-778813,6862.01,0
B87568-279197,-2389.39,1
B77057-483000,-12291.16,1
B60731-102469,3609.26,0
B45133-27488,14459.86,0
B63233-889480,33386.39,0
B73265-231515,1197.6,0
B73961-970773,12804.21,0
B52390-969846,21867.56,0
B94131-920237,15711.52,0
B95255-888370,553.53,0
B40561-751597,5398.14,0
B78322-468229,3447.26,0
B24326-845756,-525.21,1
B6821-301455,31862.7,0
B56254-680570,30633.13,0
B20709-543338,13479.03,0
B52230-453026,31041.06,0
B73009-624795,2913.98,0
B55349-898020,21009.97,0
B94573-237052,41371.52,0
B74620-588054,2949.21,0
B30084-192110,1886.92,0
B73922-229890,-5799.94,1
B31652-943309,4187.6,0
B91345-297919,9898.05,0
B31155-455211,-2705.73,1
B37785-397112,15058.02,0
B74065-127250,-26.81,1
B14816-835578,4378.58,0
B11238-387351,45065.7,0
B35398-308511,40174.26,0
B51212-524169,-2088.45,1
B50300-105376,32637.27,0
B71408-933164,26499.97,0
B48344-84981,26106.58,0
B17447-598123,29933.84,0
B17020-497497,12518.4,0
B31922-211732,25344.61,0
B46759-769350,18703.17,0
B40208-891053,5.59,0
B8067-832578,-26154.53,1
B11971-828025,9967.49,0
B94399-384436,22423.75,0
B77552-466424,-16549.31,1
B74370-815770,2290.89,0
B28279-771254,-3222.86,1
B52288-672041,-9328.1,1
B55199-997261,-3363.52,1
B35362-298571,12630.09,0
B78313-801007,8313.94,0
B77966-996020,32519.62,0
B86369-230873,12096.78,0
B60645-285470,22725.57,0
B92922-525961,-13849.52,1
B72246-580982,39901.63,0
B40022-597217,10602.08,0
B43013-377551,1456.64,0
B97133-979836,9864.59,0
B55777-709362,-20579.21,1
B49941-819989,12658.02,0
B92162-123362,5248.19,0
B95794-910415,4545.24,0
B37946-762039,14799.67,0
B45036-605611,-4695.88,1
B61688-622514,49448.62,0
B71084-45231,53514.77,0
B50431-218201,-5021.96,1
B94497-53193,1630.6,0
B9174-726530,16823.12,0
B6506-450087,38092.96,0
