business_id,cashflow_shortfall_amount,shortfall_flag
B51039-409139,-23129.12,1
B10549-749036,-4570.34,1
B50390-617459,26390.08,0
B86761-574879,5247.93,0
B73054-560769,-2188.34,1
B58910-750069,57426.17,0
B83397-708488,9490.29,0
B65777-577280,30993.93,0
B46838-681525,28974.11,0
B12209-353022,21430.79,0
B22110-831143,47100.82,0
B8887-654840,-5647.64,1
B18451-546398,47154.44,0
B21878-520668,7900.71,0
B28465-781648,24084.29,0
B11102-147171,27984.58,0
B94940-809259,13939.7,0
B34328-49126,25344.27,0
B51975-849567,19239.36,0
B31755-386001,10048.12,0
B49516-283445,12262.06,0
B77275-555832,26868.73,0
B98334-722509,62976.56,0
B98444-40422,27815.14,0
B71463-540352,28835.9,0
B32862-534357,27076.61,0
B50239-798199,-14357.32,1
B14949-90916,25963.92,0
B35392-126173,60398.02,0
B74913-743647,-2936.82,1
B54406-791222,-21155.21,1
B67128-81439,18299.28,0
B96098-743676,21377.13,0
B50600-677038,9532.26,0
B58743-300297,9098.9,0
B43046-503147,26420.56,0
B72792-103355,21467.89,0
B85536-559333,4389.74,0
B92591-378270,16989.66,0
B6681-864636,1355.05,0
B64146-97832,18145.08,0
B26749-510373,12670.48,0
B14667-539313,31818.89,0
B80504-232254,43079.4,0
B62044-539409,-12890.87,1
B28903-404139,21345.17,0
B18330-928839,795.35,0
B31359-654276,53231.23,0
B293-120139,20016.62,0
B42170-745177,21454.88,0
B40297-588904,1519.35,0
B94005-185519,-22050.18,1
B26612-662111,30842.41,0
B29033-522258,13382.17,0
B4478-459748,36959.51,0
B40683-76410,-7083.45,1
B85471-389662,-816.62,1
B75968-908675,26069.99,0
B73969-794560,34446.89,0
B83475-807980,2200.54,0
B17643-502947,19194.16,0
B94711-711778,-10260.18,1
B96138-695095,8734.05,0
B3928-975938,28275.45,0
B65433-196216,-3403.45,1
B5563-670969,16814.72,0
B70548-722934,6425.53,0
B4748-767764,-16556.73,1
B33723-155001,-496.84,1
B59256-788235,11592.22,0
B49434-909270,15521.48,0
B99921-516968,20629.85,0
B21486-902256,27034.45,0
B52880-13790,9823.02,0
B61540-149877,20697.42,0
B61135-880559,23872.29,0
B55384-331829,46635.75,0
B22532-801766,16170.62,0
B64189-924884,-11034.86,1
B78782-888361,2740.78,0
B46837-30312,31830.1,0
B34642-127724,29559.41,0
B10751-709693,-7090.81,1
B79031-270210,221.71,0
B24406-354531,35385.12,0
B71525-644069,28875.93,0
B10158-282618,35870.98,0
B46719-319570,11454.47,0
B19639-267593,-149.01,1
B60158-231510,4483.17,0
B22885-101503,37167.16,0
B94575-637159,8666.02,0
B2382-742935,11966.26,0
B34724-273411,17569.18,0
B31805-834211,29071.31,0
B61149-890194,14176.73,0
B62593-199659,46225.01,0
B84262-739685,-13977.54,1
B82379-956818,30743.01,0
B47875-275746,50894.38,0
B75869-502836,974.82,0
B66777-112964,31259.53,0
B88603-107124,16669.09,0
B68903-139192,7384.23,0
B93476-219376,29290.4,0
B71542-543805,17140.52,0
B17397-206185,-13721.59,1
B94433-996515,-1571.87,1
B47598-456007,17436.05,0
B11220-682248,23165.31,0
B22952-124781,-9031.27,1
B79339-246956,5067.44,0
B91675-478308,5620.99,0
B5844-909634,17635.36,0
B7169-323972,4129.33,0
B42459-738454,-13046.51,1
B98846-725277,9704.69,0
B93862-634447,16938.59,0
B37326-443867,-5880.43,1
B26517-841272,31333.42,0
B18793-284500,25342.2,0
B84192-948049,10953.76,0
B71949-192545,36413.29,0
B23273-979897,17127.18,0
B30503-463992,2551.07,0
B71775-478850,25504.64,0
B18900-207915,31987.21,0
B25472-719623,7777.12,0
B64018-998302,5291.44,0
B27816-575536,17766.28,0
B15948-229437,-4639.55,1
B2032-255190,-3799.26,1
B5598-637093,46509.06,0
B50198-188631,21474.25,0
B64486-751096,7091.92,0
B62543-591423,8030.66,0
B238-357896,32574.52,0
B458-52048,13142.48,0
B30754-487643,7741.49,0
B25979-343075,17809.72,0
B37872-502908,-9676.23,1
B58578-284872,4968.34,0
B26862-822370,9446.76,0
B13383-825148,-94.0,1
B55668-394942,3146.1,0
B85190-192753,19789.86,0
B20319-737552,10670.2,0
B44795-83443,13662.71,0
B78088-329863,9453.34,0
B19051-788151,18725.57,0
B35528-377356,24718.17,0
B92121-116490,5690.5,0
B75874-350266,28187.27,0
B39075-86076,9579.72,0
B1808-746239,12008.11,0
B28408-261040,16922.91,0
B7784-363144,-2939.2,1
B13993-276510,41051.56,0
B66518-141010,11550.1,0
B38735-891374,15997.69,0
B78618-805797,20981.08,0
B62254-992036,24062.28,0
B13091-472804,4739.87,0
B68444-946968,5730.82,0
B36693-796162,1775.48,0
B69438-287319,39996.5,0
B94389-486622,34706.72,0
B18454-251835,19955.46,0
B52071-42410,17690.12,0
B41962-648621,-19259.23,1
B98768-928752,14417.03,0
B19603-384460,10518.36,0
B48556-291313,1571.21,0
B82135-17940,-7194.47,1
B8116-854555,30217.15,0
B62420-203713,21458.22,0
B80118-875410,9659.87,0
B68126-206638,10009.58,0
B50976-710806,16100.7,0
B90202-783012,20348.78,0
B27203-894556,21470.76,0
B86798-763934,50758.03,0
B51251-853948,-10137.54,1
B17711-388827,14335.83,0
B56722-31482,45853.29,0
B77942-931838,12727.57,0
B37076-206859,14373.01,0
B10986-251085,-17816.93,1
B32892-616630,15596.81,0
B86256-126437,-5927.19,1
B78571-236064,25767.04,0
B8168-943311,14616.27,0
B7395-117886,4887.55,0
B11490-361233,18076.25,0
B20231-330946,16301.73,0
B52427-872838,16133.44,0
B93818-364299,28333.67,0
B77164-986719,2239.61,0
B48611-238861,45268.22,0
B33055-471056,-188.73,1
B74185-855570,-17463.81,1
B70821-144041,46869.12,0
B80907-623386,37753.83,0
B71412-573304,36806.8,0
B89933-488313,22757.72,0
B46192-947087,-4521.65,1
B10450-197931,7242.32,0
B23882-716388,32918.95,0
B61302-885054,35637.67,0
B30850-506233,19267.87,0
B16666-934208,4412.92,0
B7290-917411,24867.07,0
B38433-954070,26276.96,0
B89671-901612,21452.83,0
B32021-261339,33969.38,0
B99632-432976,32373.51,0
B71221-695205,40587.6,0
B74863-406476,-2504.63,1
B15749-670698,27131.91,0
B73563-202758,13581.99,0
B46254-436857,-6418.78,1
B7116-175690,-5588.42,1
B48788-412062,27649.81,0
B54338-407091,26266.31,0
B68803-271144,12152.6,0
B27017-71762,20810.68,0
B62651-268541,13720.94,0
B58261-625625,3992.35,0
B70912-700106,5812.23,0
B19108-729468,11707.77,0
B53484-538729,30307.92,0
B16309-810602,23454.2,0
B91030-353397,22755.41,0
B43248-28890,22211.5,0
B32541-58920,23180.1,0
B62468-66436,25878.4,0
B23578-545092,21178.84,0
B85816-991449,-5621.82,1
B12280-896503,20566.28,0
B15472-594129,-9072.36,1
B54140-540224,2351.89,0
B71468-65566,-14427.66,1
B63215-519683,-6596.62,1
B19071-844307,28874.93,0
B5455-884581,38240.12,0
B54220-289336,35463.64,0
B38442-19913,33549.89,0
B78960-143018,12959.84,0
B20908-563881,35415.44,0
B76496-992702,44869.31,0
B85240-688723,25841.37,0
B62361-34805,35653.34,0
B2200-988607,16570.84,0
B62097-753465,32493.74,0
B36709-360831,-9855.7,1
B8116-950307,-2108.49,1
B51913-639526,40994.33,0
B19711-679127,4975.29,0
B3966-262088,17042.23,0
B32345-301251,6296.55,0
B44824-586542,40500.88,0
B81129-677116,11971.19,0
B30531-294467,30616.88,0
B18008-952223,-2104.63,1
B41092-292644,-5102.07,1
B55450-781340,-14326.51,1
B69661-638057,-17303.17,1
B52055-281685,42150.56,0
B61340-293835,4026.94,0
B20193-424229,20529.82,0
B46707-967911,30631.9,0
B33587-391784,16640.44,0
B56647-84406,38583.18,0
B4526-363563,13253.74,0
B47932-792735,-1922.85,1
B45771-408133,10939.14,0
B2304-32316,15930.94,0
B87365-531240,21429.23,0
B52528-953954,832.31,0
B25068-779188,22457.67,0
B26523-834345,19128.78,0
B61315-167651,41610.59,0
B38558-849975,-765.43,1
B96862-137120,-7098.78,1
B89488-988431,16709.55,0
B79015-66068,14104.64,0
B33083-782891,31801.29,0
B24089-230356,23679.43,0
B36181-899111,11280.29,0
B27145-430534,9669.8,0
B44869-333706,34869.31,0
B44705-998923,-5661.61,1
B39221-25662,-22742.63,1
B31533-817825,977.83,0
B43409-534603,-15060.26,1
B43627-476852,-17126.51,1
B77327-656610,-1325.52,1
B592-23282,-4287.78,1
B93518-309645,17458.14,0
B93444-300543,-8023.01,1
B5551-314673,15297.57,0
B87278-186018,27652.38,0
B63164-215427,6995.55,0
B96666-738679,-5743.91,1
B66255-446063,3359.64,0
B14222-765867,20212.02,0
B71002-396483,23628.53,0
B76353-46662,26600.91,0
B36291-334416,32454.41,0
B63169-318977,50415.24,0
B84488-414245,-15949.06,1
B81151-986385,114.53,0
B19810-711014,7938.08,0
B63327-64098,18490.56,0
B74771-15554,15918.23,0
B83696-520816,5282.71,0
B68423-910659,7207.86,0
B19802-962119,43349.42,0
B55941-512231,23382.58,0
B92864-637257,41109.42,0
B85844-287927,17919.7,0
B9271-395577,30099.29,0
B99032-244783,28167.57,0
B45840-818386,-7460.1,1
B75831-653295,-19487.33,1
B66741-539687,-2658.05,1
B63332-736133,-9071.44,1
B15517-108167,18072.96,0
B98234-740947,3858.17,0
B30061-969141,21782.84,0
B9356-974866,21278.84,0
B34781-487830,5867.28,0
B91428-481080,26248.12,0
B2971-106730,10033.83,0
B46102-920785,10797.8,0
B43098-643809,759.86,0
B61944-601660,17000.59,0
B47957-352036,22393.69,0
B20800-57635,-14485.0,1
B60415-973992,23809.45,0
B21054-160050,8950.54,0
B47076-877757,6034.61,0
B80678-316064,3260.66,0
B14370-502657,39623.75,0
B31008-658278,13733.88,0
B62533-651974,40715.87,0
B61350-188144,-6868.27,1
B88791-506816,8566.03,0
B17064-964723,16896.73,0
B37826-936765,21721.42,0
B57249-570560,-28969.03,1
B50076-493963,7515.55,0
B3932-711984,23472.16,0
B90911-661760,7051.96,0
B34248-851837,21526.49,0
B61340-645393,18206.62,0
B88554-888345,58338.48,0
B77216-994537,-4055.72,1
B22418-625667,23405.11,0
B77887-994312,32650.51,0
B85260-406186,12306.25,0
B26664-551894,26506.92,0
B22512-598759,-5649.53,1
B51101-276759,40458.43,0
B35617-615171,3200.79,0
B23164-549301,15292.2,0
B85831-839535,708.33,0
B2808-848290,-7839.35,1
B57715-424142,16344.07,0
B10114-75822,10564.44,0
B64525-991738,1607.87,0
B47235-90395,19772.99,0
B30981-345682,26186.09,0
B97122-34703,8033.1,0
B78177-278330,8591.41,0
B74804-780473,16357.39,0
B52974-752194,-4008.12,1
B69187-117347,-824.94,1
B33020-717127,2230.41,0
B31945-30379,-777.26,1
B33972-494689,-5073.62,1
B95202-911301,17417.5,0
B85874-441913,16895.57,0
B19556-994284,-20956.85,1
B33376-100111,33949.42,0
B19973-725585,-3740.83,1
B37225-651856,29806.64,0
B274-234975,670.03,0
B44914-292512,-8013.4,1
B70582-795631,-11329.72,1
B34775-764360,46366.2,0
B19019-516387,39870.26,0
B79847-62336,21556.32,0
B56284-153211,28056.26,0
B18724-107173,1091.63,0
B67491-918943,19080.73,0
B58102-707065,27118.93,0
B1581-759655,25357.29,0
B56508-118559,784.83,0
B19577-269854,282.72,0
B17366-80011,16783.38,0
B86428-400805,14421.86,0
B11354-75619,-3086.31,1
B86710-401457,9647.43,0
B37427-310210,-2149.34,1
B72927-808943,11520.65,0
B67060-776265,4062.53,0
B19652-71078,20662.19,0
B23720-79005,22219.05,0
B31902-287776,12149.77,0
B85124-30230,12828.21,0
B26149-729826,-37984.36,1
B46320-499646,55082.27,0
B46263-876132,29907.76,0
B88378-63965,1509.84,0
B52013-681975,48754.78,0
B98605-984181,-16097.14,1
B95656-995176,30972.4,0
B26017-411131,-26161.38,1
B2088-790538,-11789.98,1
B14356-143192,22614.48,0
B87828-998919,45429.16,0
B45933-73801,-12534.92,1
B41267-734376,30675.76,0
B60810-275308,45823.17,0
B94526-291874,-17935.49,1
B94903-483504,10568.41,0
B81830-916189,16248.65,0
B34610-447894,7987.62,0
B94867-256862,-11688.4,1
B29184-325027,14679.89,0
B40487-299538,21636.49,0
B74916-272346,-5261.93,1
B2742-949194,31508.95,0
B42237-335749,63744.53,0
B79932-890538,28779.77,0
B48542-162867,15106.38,0
B3094-969329,46501.33,0
B55376-744606,40175.17,0
B60372-934458,7355.52,0
B42151-357832,53314.91,0
B2020-569908,41992.22,0
B76972-835097,-5075.34,1
B2193-452944,17159.43,0
B13005-661744,26844.7,0
B24451-93362,-4914.62,1
B82389-214430,-1346.19,1
B2526-631775,4966.97,0
B4238-947142,12253.25,0
B4117-885732,12500.16,0
B10551-107687,28561.08,0
B63056-808189,13762.63,0
B1234-555870,48539.48,0
B95767-568364,-3600.85,1
B54418-68984,32878.13,0
B60228-414222,13070.45,0
B88156-103775,28060.81,0
B21381-262985,46432.06,0
B73888-811988,12555.28,0
B53153-864381,26864.21,0
B50589-126378,15927.03,0
B66997-173626,9917.85,0
B60130-595927,42774.38,0
B70006-862244,45743.94,0
B76262-891576,22763.13,0
B82622-81213,-4002.69,1
B33558-223972,26569.38,0
B82509-270777,-11357.68,1
B43616-544629,17925.68,0
B86047-735587,2133.56,0
B86764-432135,-19267.34,1
B12955-512046,-196.1,1
B20125-761300,30616.07,0
B4558-764051,24594.45,0
B47295-388259,1422.92,0
B24517-619515,18867.52,0
B7452-208257,35103.48,0
B73639-457525,28581.74,0
B31807-14324,11189.09,0
B7396-704920,16675.75,0
B25498-690472,32252.98,0
B35942-585011,4026.11,0
B13361-943294,-7838.44,1
B76809-85212,-10177.44,1
B67273-27444,9408.55,0
B5203-946810,-4728.79,1
B31274-392787,21678.11,0
B64550-681084,-4636.48,1
B35536-371868,26617.25,0
B16054-10927,17809.81,0
B82822-882409,23283.38,0
B98599-90916,-305.73,1
B2287-955672,5569.99,0
B57720-29848,-1916.13,1
B14487-299468,22317.26,0
B91783-470091,2014.94,0
B17513-838904,35366.16,0
B56458-315328,-4393.22,1
B92520-550219,28713.89,0
B90163-498865,8285.53,0
B7068-678816,-5770.17,1
B1800-497983,8110.05,0
B54416-538222,26915.63,0
B5620-68831,9148.37,0
B31054-24576,28611.59,0
B72717-650918,19285.43,0
B90326-576018,48367.5,0
B29445-340088,38976.9,0
B92465-195431,15480.69,0
B47961-97868,34062.34,0
B49398-687784,-3423.6,1
B3553-602000,32717.26,0
B85380-330944,522.11,0
B85025-740579,27523.27,0
B36420-916751,-546.19,1
B30149-636366,5774.8,0
B2020-620206,11524.89,0
B44037-223954,30259.94,0
B12307-921824,14068.24,0
B33072-446782,43630.54,0
B71188-57366,-4883.72,1
B29016-648601,5698.55,0
B71796-790948,-658.08,1
B61610-632443,15991.52,0
B58792-452117,-28457.45,1
B15910-599238,53570.33,0
B30109-834018,3401.69,0
B51040-325604,38976.55,0
B36568-574011,6709.88,0
B47997-53298,3401.79,0
B30175-227717,-2364.43,1
B59291-282198,-14904.38,1
B33372-446127,27392.2,0
B27148-49798,-11206.35,1
B95530-901061,25118.98,0
B817-899920,-2671.97,1
B94736-486389,2374.2,0
B51859-244666,9648.92,0
B2681-31600,22812.87,0
B55580-436062,10746.33,0
B76167-608966,-11335.89,1
B25407-681859,16821.5,0
B96471-809818,34915.17,0
B37045-311310,16317.29,0
B48037-10046,-15533.5,1
B90201-759019,21517.33,0
B88099-414240,-919.02,1
B45376-913575,-2737.09,1
B91981-479676,-2331.37,1
B79798-298351,-868.92,1
B80030-19280,-8013.92,1
B2990-926642,-7840.96,1
B93405-509195,20020.96,0
B68942-106519,32102.45,0
B42339-506995,636.18,0
B14783-201715,-5227.55,1
B89311-68659,24404.34,0
B55712-629951,19460.39,0
B59297-531436,27723.95,0
B11677-79954,44032.9,0
B20276-989307,33307.02,0
B44486-660879,15093.5,0
B93683-317678,-5639.44,1
B76774-916360,7685.13,0
B66125-85609,20237.62,0
B26169-871511,12675.48,0
B59149-411362,16581.83,0
B32921-719220,683.47,0
B17099-887304,-9462.07,1
B62622-795610,29232.02,0
B38812-120034,10405.32,0
B76609-24428,-12423.13,1
B6959-798209,35175.12,0
B49622-314842,26770.49,0
B4986-395541,38263.04,0
B12326-335206,-18355.87,1
B79076-388018,-2760.82,1
B27626-966531,-3264.43,1
B52298-751093,-10334.96,1
B99634-255721,28369.73,0
B43495-630241,21890.44,0
B24131-765605,44626.08,0
B26039-670993,-8286.96,1
B49245-243928,24302.75,0
B303-338108,-7608.17,1
B3848-525749,34946.31,0
B66729-622715,-6391.58,1
B80864-808736,42556.95,0
B20984-510538,11582.08,0
B85779-562338,59502.54,0
B44635-219546,-25868.03,1
B98146-134812,16421.44,0
B38537-371922,24480.91,0
B96382-902367,-15528.64,1
B93559-815674,563.88,0
B75503-127666,25386.8,0
B41358-786404,28283.61,0
B64386-895874,10701.03,0
B23486-269241,14473.52,0
B46854-784799,31555.79,0
B63444-819637,-2214.49,1
B76334-722725,-13679.27,1
B25625-414450,36578.05,0
B79918-732847,10775.79,0
B6744-81530,-123.37,1
B33787-393243,23771.64,0
B96562-443914,43144.55,0
B46387-61092,10937.18,0
B96493-220041,-9643.89,1
B98471-99742,8386.71,0
B75424-722844,14396.66,0
B71296-60865,14683.74,0
B8310-170127,17947.6,0
B39950-221840,-4986.44,1
B88059-250305,-1442.98,1
B22264-964592,-1704.54,1
B96089-887550,11484.82,0
B5332-82970,5340.21,0
B67853-683895,7889.77,0
B52791-23834,25522.74,0
B89865-909121,-11276.72,1
B31008-637170,-10332.5,1
B19710-289925,11319.94,0
B91151-214581,48249.16,0
B97890-795510,-11646.23,1
B78924-424156,23738.61,0
B1017-181609,-3650.54,1
B75702-568240,29268.63,0
B64675-569775,14664.22,0
B39204-299817,-10310.14,1
B61945-859822,49362.39,0
B10041-998537,4395.61,0
B23570-70053,15087.34,0
B59921-760041,-12043.81,1
B86769-233840,19359.48,0
B72862-983578,27502.46,0
B86895-26303,-3035.56,1
B66777-359037,34605.5,0
B4727-337823,-2788.98,1
B56641-948454,-24914.15,1
B68326-905548,-12931.53,1
B5313-662558,35795.32,0
B19504-29479,-10265.78,1
B25480-196403,14644.94,0
B53127-885421,2484.0,0
B24089-252927,11690.85,0
B22539-948607,-15043.29,1
B89149-537663,-8436.76,1
B94935-782890,4161.82,0
B78753-209534,13440.94,0
B22350-822345,4310.31,0
B82995-641935,6872.95,0
B89232-627882,11380.88,0
B66898-215727,-15624.45,1
B54299-898843,8957.63,0
B59646-693346,26340.23,0
B46930-12189,18703.73,0
B56683-760031,1252.95,0
B34098-772838,7511.85,0
B31185-15956,13920.7,0
B14815-463857,22014.72,0
B32193-743756,15819.51,0
B88054-905170,-6539.36,1
B83114-992228,15213.47,0
B97283-986943,25214.86,0
B19639-613138,11830.43,0
B65249-569107,12435.76,0
B90795-965522,6267.49,0
B54667-89478,22718.57,0
B61899-543759,29142.12,0
B46272-725764,-3364.14,1
B99265-374676,-11518.42,1
B55963-414590,71390.93,0
B83056-422172,40447.26,0
B44925-72079,15450.7,0
B77794-134090,4074.61,0
B15835-960443,17029.46,0
B15930-577753,29236.16,0
B10435-360519,-376.09,1
B19683-841355,-16341.84,1
B85203-445921,3736.35,0
B46625-208699,13657.77,0
B38330-393938,7868.44,0
B25666-891366,52570.22,0
B73293-381098,22516.44,0
B54319-597516,33746.4,0
B46091-219792,61388.62,0
B73716-393440,16984.06,0
B87538-51887,33232.0,0
B43956-420328,35644.47,0
B86155-108386,18322.73,0
B64829-43197,57911.36,0
B54453-209883,23892.35,0
B36783-282242,12015.77,0
B17718-130711,-1146.46,1
B23669-349018,5788.77,0
B11251-404009,25657.17,0
B71194-814802,20614.3,0
B44839-892285,22575.68,0
B35403-779300,-10984.17,1
B66888-52045,1646.34,0
B71145-906233,-13509.73,1
B14000-474805,33995.74,0
B20889-823408,657.44,0
B49020-739154,2378.28,0
B80457-928978,27408.44,0
B3362-838478,31054.94,0
B67081-631836,63562.61,0
B82072-807604,21684.35,0
B50918-491611,24226.4,0
B7001-889609,16497.2,0
B64009-853488,17345.77,0
B72491-913638,36838.79,0
B63393-92365,24287.2,0
B86502-388487,3930.16,0
B14179-313121,-257.84,1
B12200-683426,8436.06,0
B57121-637539,28976.04,0
B63500-895231,11018.03,0
B92546-33179,-25298.54,1
B46775-189495,6836.56,0
B20962-52142,59954.19,0
B11769-257213,22053.06,0
B73748-943763,-8250.14,1
B92976-141770,20357.92,0
B45636-656327,5591.38,0
B69604-781054,35426.33,0
B86224-626934,48674.32,0
B92011-630044,12404.57,0
B76574-638791,-6171.4,1
B91732-98807,-7880.11,1
B93285-291432,-4448.93,1
B76633-410829,21813.58,0
B56930-994360,6654.26,0
B74740-354313,-5689.41,1
B52609-467299,40549.68,0
B94320-588323,-7610.42,1
B49749-285909,49593.89,0
B33985-263210,15539.35,0
B30776-900536,17058.09,0
B50899-381666,12758.54,0
B93195-342647,27883.66,0
B72407-358483,12038.6,0
B32023-957128,-16283.86,1
B67484-895792,-21172.94,1
B34585-766641,6890.99,0
B74895-590853,-8059.12,1
B36739-944503,4457.97,0
B63727-773676,7002.07,0
B83524-754960,-4319.89,1
B19792-712651,27386.52,0
B54300-624621,18922.96,0
B57515-472987,4225.93,0
B15649-102860,26341.6,0
B96462-208165,-33105.04,1
B28910-451183,43579.16,0
B60106-619370,-6211.64,1
B69560-403510,5096.2,0
B45497-952847,-9707.75,1
B13333-305449,7011.31,0
B90120-647147,3226.12,0
B65827-782118,6608.27,0
B90710-904114,8721.66,0
B70553-424136,12923.68,0
B13782-526578,30477.71,0
B92398-847822,13931.77,0
B58260-845483,2420.85,0
B34742-553577,16550.79,0
B75401-620062,18281.64,0
B44857-861074,-237.43,1
B51357-162998,-15266.07,1
B95600-857225,-17046.45,1
B407-450712,8134.65,0
B56989-844713,12141.11,0
B95284-553119,15193.48,0
B96607-49833,42512.49,0
B90059-109900,23487.33,0
B70527-289270,1903.52,0
B5092-599415,8662.59,0
B76484-415119,4969.99,0
B61676-296834,-19843.97,1
B44019-63659,23935.36,0
B82203-252827,34640.61,0
B88635-988700,-10274.28,1
B76624-688689,37589.39,0
B93179-179227,24277.16,0
B55905-134387,-15585.32,1
B12492-376638,9097.86,0
B44824-833855,25755.45,0
B32399-324849,-7200.32,1
B15741-15466,26508.53,0
B79634-924680,7193.42,0
B6405-809385,3358.51,0
B78063-983250,19692.48,0
B20666-580057,18490.28,0
B26277-566352,37530.66,0
B29623-474393,3136.4,0
B66263-839132,21447.71,0
B77625-643775,-6746.19,1
B34912-147240,4872.15,0
B41053-871619,52777.35,0
B65885-46020,17411.81,0
B19409-111337,11215.88,0
B31608-141692,25406.61,0
B25205-868764,20795.11,0
B68409-595720,12928.08,0
B46027-852524,12019.25,0
B56661-538312,11821.39,0
B10477-329274,49773.15,0
B7447-968230,-2912.83,1
B86307-695334,-1211.94,1
B98714-601617,-28887.05,1
B2966-801846,11535.32,0
B4106-14747,13877.31,0
B34493-282003,-6581.18,1
B11056-964610,3747.89,0
B96299-113813,10331.25,0
B95776-661875,32835.55,0
B31517-737929,35237.62,0
B83739-91620,-3823.54,1
B39554-796507,6165.92,0
B54810-236290,-16369.53,1
B29532-532005,27182.4,0
B20984-993948,11114.56,0
B5554-672527,19500.33,0
B84048-49171,3866.22,0
B62771-627043,-24584.48,1
B85778-498374,6007.74,0
B60093-848578,19925.79,0
B8948-285528,29500.62,0
B78772-832670,14324.7,0
B86544-205014,-10055.28,1
B49323-895903,-2200.16,1
B52832-794195,-16607.93,1
B49520-318768,10699.55,0
B75604-606760,-11306.84,1
B99419-365595,-29423.26,1
B44136-976103,24465.41,0
B11895-439295,13238.06,0
B29525-211811,7192.68,0
B18423-442878,14914.48,0
B18119-274701,-15023.62,1
B37763-353709,32311.04,0
B48029-872666,24028.41,0
B9443-218977,17079.92,0
B69543-605013,-4739.51,1
B4927-963136,11549.45,0
B13799-966461,-12564.85,1
B91519-771261,13715.56,0
